17.7215,15.8233,22.7093
19.3908,13.9592,22.8962
19.4095,15.7072,20.9273
17.5057,14.0436,21.1307
14.0514,15.7779,22.7616
15.8929,14.0697,22.8342
15.8357,15.807,20.9753
14.0223,13.9986,21.1076
10.5036,15.8248,22.8137
12.2197,14.0187,22.8774
12.2139,15.7867,21.0915
10.4967,14.0097,21.1067
6.91463,15.9635,22.9317
8.66327,13.9817,22.9223
8.78299,15.7128,21.0989
6.8909,14.1165,21.1545
38.871,12.2629,22.8175
40.6682,12.3439,21.121
38.8808,10.5699,21.0873
35.3139,12.2993,22.8768
37.2816,10.5394,22.8725
37.05395,12.2838,21.1774
35.3195,10.5702,21.1634
31.7866,12.2611,22.9014
33.5538,10.4377,22.8804
33.5241,12.2803,21.1608
31.6562,10.5046,21.1317
28.2039,12.1702,22.829
29.9979,10.3375,22.9879
29.824,12.2817,21.0937
28.1882,10.357,21.1668
24.7113,12.1448,22.754
26.5072,10.2863,22.8681
26.4377,12.1923,21.2282
24.6777,10.4591,21.0015
21.1223,12.0692,22.7783
22.9208,10.3002,22.7334
22.879,12.0962,21.0963
21.0922,10.2942,21.0181
17.6166,12.2327,22.8386
19.4095,10.438749999999999,22.8477
19.3881,12.2313,21.0663
17.6248,10.5572,21.1002
13.9868,12.2651,22.8415
15.8311,10.4541,22.8034
15.8047,12.1438,21.1434
14.0534,10.4263,21.1205
10.4355,12.1813,22.9374
12.1996,10.4919,22.8774
12.251,12.222566666666665,21.098533333333332
10.4099,10.5549,21.1803
8.67837,12.3501,21.1531
35.3176,8.81672,22.9378
37.0037,8.80169,21.2062
35.2936,7.0963,21.2266
31.695,8.63375,22.9032
33.4447,6.89598,22.9403
33.4054,8.73056,21.2129
31.7317,6.92004,21.1489
28.2061,8.57224,22.9194
30.0002,6.8943,22.9793
29.9848,8.71605,21.1544
28.2687,6.94395,21.1234
24.6468,8.63352,22.7318
26.4634,6.80492,22.7969
26.4209,8.54443,21.0498
24.8044,6.81678,20.9869
21.0639,8.56982,22.8484
22.9215,6.84537,22.8133
22.8831,8.51529,21.0748
21.07705,6.9196550000000006,20.981650000000002
17.6741,8.62876,22.9484
19.4052,6.86904,22.8895
19.281,8.65287,21.1403
17.5482,6.85481,21.1464
14.0318,8.71832,22.8899
15.7214,6.85378,22.8759
15.9601,8.64258,21.1488
13.9425,7.20829,20.9505
12.2811,8.85381,21.1678
31.737,5.26128,23.0425
28.1586,5.1824,22.7849
29.9711,5.20471,21.2501
24.6278,5.2419,22.8519
26.6017,5.13593,20.9063
21.0833,5.10078,23.004
22.8602,5.12326,21.0615
17.5933,5.21302,22.9367
19.2259,5.01476,21.1327
42.3648,22.9983,19.4025
44.2232,21.1771,19.5301
43.9069,22.9488,17.6303
42.2988,21.1001,17.5035
38.7511,22.9354,19.3555
40.3951,21.2521,19.4101
40.5318,22.983,17.689
38.7308,21.2382,17.5881
35.2018,22.9578,19.3148
37.0257,21.1674,19.3477
36.9349,22.9286,17.5843
35.1208,21.179,17.664
31.6598,22.9518,19.4061
33.5033,21.1371,19.346
33.4029,22.9569,17.605
31.6927,21.1571,17.5853
28.0945,22.8875,19.3374
29.8499,21.1305,19.3508
29.8759,22.8353,17.5441
28.1642,21.0824,17.5668
24.6558,22.921,19.2908
26.3474,21.117,19.2502
26.4028,22.766,17.4929
24.603900000000003,21.06205,17.54675
21.0997,22.7773,19.264
22.9691,21.0304,19.2757
22.8389,22.8326,17.5483
21.0469,21.0859,17.5061
17.5684,22.8681,19.3228
19.3135,21.0746,19.3259
19.358,22.8079,17.5701
17.5401,20.9106,17.5804
13.9498,22.8761,19.4417
15.7141,21.1865,19.3101
15.8605,22.9099,17.5769
13.950166666666666,21.0446,17.56526666666667
10.6569,22.8222,19.4091
12.3008,21.0454,19.3932
12.2827,22.7597,17.5918
10.5687,21.007,17.6835
6.99131,22.9275,19.3086
8.85652,21.0712,19.3311
8.84033,22.797,17.6617
7.13948,21.274,17.5541
5.3302,21.1754,19.2721
5.3032,22.9783,17.6056
42.4149,19.4185,19.2837
42.2825,17.6567,17.6545
38.7435,19.4624,19.3089
40.5937,17.4975,19.393
40.5387,19.3709,17.6087
38.7469,17.6639,17.5484
35.1823,19.4182,19.3281
36.9931,17.8326,19.3957
37.0103,19.4049,17.6385
35.1707,17.5897,17.6943
31.6212,19.3172,19.4212
33.34,17.4799,19.3273
33.3877,19.5149,17.5921
31.6715,17.6092,17.5301
28.0975,19.3316,19.2158
29.8244,17.5535,19.319
29.9108,19.2954,17.5377
28.1479,17.6178,17.5007
24.6513,19.2143,19.2588
26.33975,17.50945,19.37735
26.4048,19.4012,17.5331
24.5515,17.3529,17.553
21.0801,19.3978,19.2759
22.86576666666667,17.5237,19.337666666666667
22.8831,19.3069,17.6436
21.1088,17.5611,17.5344
17.5427,19.3556,19.4427
19.2474,17.5644,19.2145
19.3316,19.315,17.4505
17.563,17.5813,17.6071
14.0237,19.322585714285715,19.332457142857145
15.7634,17.602,19.3
15.7897,19.254,17.58365
13.9562,17.5402,17.5699
10.4681,19.2082,19.4046
12.1991,17.4213,19.4211
12.2227,19.2083,17.6287
10.44,17.5479,17.6369
6.99272,19.3718,19.3173
8.66781,17.52145,19.3903
8.66278,19.3316,17.5898
6.99022,17.461,17.5619
42.3895,15.8938,19.5146
38.7222,15.922,19.3727
40.6747,14.1325,19.2684
40.5782,15.7719,17.511066666666668
38.8937,14.1602,17.544
35.2738,15.9128,19.4405
37.1553,14.162,19.3593
36.98725,15.8788,17.6038
35.1347,14.1938,17.6668
31.5794,15.8003,19.3309
33.3621,14.0813,19.5191
33.3808,15.7909,17.6136
31.7462,14.0717,17.7107
28.1604,15.8327,19.337
29.94,14.0569,19.4504
29.9338,15.8505,17.5197
28.1929,14.0477,17.532
24.61662857142857,15.752714285714285,19.3284
26.513,14.102,19.3027
26.41111666666667,15.822633333333334,17.608800000000002
24.5967,13.9909,17.4471
21.0315,15.7252,19.2258
22.9079,13.9095,19.3593
22.8482,15.7156,17.6136
21.2615,13.9233,17.4987
17.5457,15.74917142857143,19.34387142857143
19.393399999999996,13.9444,19.3178
19.309919999999998,15.790199999999999,17.580959999999997
17.5458,14.0851,17.5972
13.994,15.780383333333333,19.310966666666666
15.7316,14.0473,19.3476
15.6727,15.8512,17.6214
14.0013,14.0311,17.5741
10.42535,15.7573,19.35445
12.2125625,14.0597125,19.401325
12.16364,15.711713333333332,17.551313333333333
10.3894,13.989650000000001,17.6505
7.0753433333333335,15.818566666666667,19.349
8.657725,14.0103,19.421950000000002
8.686910000000001,15.87095,17.5414
38.7166,12.229,19.41585
38.5214,10.53475,17.65485
35.317283333333336,12.297249999999998,19.3727
37.07807142857143,10.486557142857142,19.417328571428573
37.0637,12.5075,17.6221
35.307825,10.492687499999999,17.574875000000002
31.6998,12.3113,19.4894
33.5586,10.4426,19.4842
33.4793,12.3046,17.7622
31.7776,10.5089,17.7404
28.0548,12.2709,19.4075
29.986049999999995,10.523116666666667,19.340133333333334
29.9852,12.3551,17.586
28.2706,10.4654,17.5982
24.6985,12.2886,19.3289
26.4276,10.5552,19.4314
26.4491,12.1724,17.4751
24.644161538461542,10.401961538461537,17.62105384615385
21.1947,12.1274,19.2276
22.9234,10.3772,19.3325
22.86029,12.20831,17.5272
21.080973333333336,10.44168,17.56557333333333
17.5708,12.250975,19.345275
19.37681111111111,10.487055555555555,19.312600000000003
19.368444444444446,12.273944444444446,17.53323333333333
17.627,10.3114,17.5694
13.998249999999999,12.338249999999999,19.4058
15.827693749999998,10.47095,19.316025000000003
15.6978,12.1406,17.5644
13.99824,10.51728,17.6262
10.48738181818182,12.193781818181817,19.313481818181813
12.195853333333334,10.391706666666666,19.363899999999997
12.238192857142854,12.192728571428571,17.580535714285716
10.555557142857142,10.529371428571428,17.60235714285714
35.276700000000005,8.82865,19.33106
31.7500875,8.70789625,19.2688625
33.4819375,6.95975875,19.256175
33.54588,8.78214,17.49586
31.78543333333333,6.9057173333333335,17.59034
28.19872666666667,8.65265,19.333599999999997
30.04371249999999,6.8184025,19.30771875
30.0409,8.75543,17.6586
28.3632,6.99988,17.4692
24.63255714285714,8.682477857142858,19.345042857142857
26.37263529411765,6.89447705882353,19.346223529411763
26.430677777777777,8.731375555555555,17.624633333333332
24.69122857142857,6.949394285714287,17.50635714285714
21.088959999999997,8.643780666666668,19.388786666666665
22.845285714285716,6.893047142857143,19.27155
22.7924,8.67309,17.40995
21.0999,6.9626660000000005,17.472379999999998
17.60807222222222,8.629410555555555,19.322249999999997
19.35938571428571,6.823628571428571,19.317790476190478
19.346420000000002,8.777382,17.55336
17.594133333333335,6.894935833333332,17.67695
14.07305,8.6870775,19.220025
15.840766666666669,6.896936666666666,19.42261666666667
15.817419999999998,8.679433333333332,17.601706666666665
28.2995,5.32241,19.1973
24.61157272727273,5.098791818181819,19.313845454545454
26.345072727272726,5.129935454545455,17.612372727272728
21.10684210526316,5.050228947368422,19.346410526315786
22.863346153846155,5.108286153846153,17.5611
42.2821,22.9867,15.7984
42.1199,21.0061,14.0962
38.8443,22.9198,15.865
40.5105,21.0551,15.8956
40.5164,22.9633,14.0266
38.7286,21.1276,14.0532
35.1935,22.8705,15.7954
37.0358,21.1164,15.8543
36.9181,22.8803,14.0874
35.2374,21.1112,14.0538
31.5865,22.863,15.8385
33.3944,21.1293,15.8636
33.5453,22.8637,13.984
31.6769,21.188,14.0453
28.1209,22.887,15.7592
29.8919,21.0597,15.8659
29.8348,22.8321,13.916
28.1637,21.1374,13.9868
24.5744,22.8229,15.7346
26.4969,21.1138,15.6921
26.2921,22.8434,13.9783
24.5949,21.1035,14.0168
20.9964,22.8679,15.7535
22.8519,21.0684,15.7173
22.8168,22.9853,14.0335
21.1047,21.2364,13.9016
17.6312,22.7206,15.8363
19.3082,21.151,15.7077
19.275,22.844,13.9097
17.5541,21.1198,14.0039
13.9686,22.889,15.8233
15.7643,21.054,15.9065
15.8297,22.8407,14.0798
14.0417,21.144,14.1479
10.5061,22.7827,15.8776
12.2351,21.0556,15.8759
12.2546,22.8282,14.0078
10.4522,21.1964,14.0665
6.90818,22.9049,15.7637
8.69381,21.0385,15.8473
8.6349,22.7717,14.0038
6.97292,21.0422,13.997
42.2398,19.2421,15.8606
38.7533,19.3947,15.8087
40.572,17.5416,15.9242
40.4369,19.3139,14.0543
38.7952,17.6233,14.1161
35.16,19.5204,15.93
36.9092,17.6638,15.7591
36.8851,19.3273,13.9873
35.123,17.6063,13.9413
31.7511,19.3348,15.8528
33.4569,17.616,15.8211
33.3699,19.4506,13.9552
31.6679,17.7362,14.0549
28.1752,19.2821,15.6299
29.9392,17.6218,15.6731
29.9456,19.4823,13.888
28.1454,17.6328,14.0207
24.5701,19.3636,15.8629
26.2741,17.6769,15.7701
26.3286,19.3419,14.0035
24.5371,17.6209,14.0723
21.0013,19.3938,15.6863
22.8375,17.6152,15.8686
22.7655,19.3359,13.9758
21.0442,17.6706,13.9389
17.6524,19.2909,15.6526
19.2941,17.5655,15.8463
19.331,19.3051,13.9053
17.5666,17.5357,14.0999
14.0011,19.1562,15.7773
15.7157,17.5732,15.7792
15.7261,19.3168,14.0053
14.0331,17.5187,14.0224
10.4667,19.3244,15.9471
12.3243,17.5034,15.8577
12.2612,19.3071,14.126
10.5845,17.6817,14.1113
6.98082,19.4149,15.8012
8.80115,17.6865,15.862
8.63487,19.301,14.1107
38.7535,15.8978,15.7608
40.6043,14.1193,15.7726
40.5659,15.8428,14.1274
38.7599,14.0847,14.2617
35.182,15.8109,15.962
36.9502,14.1224,15.8927
36.9237,15.8351,14.1039
35.1812,14.0896,14.1752
31.7469,15.8486,15.7338
33.3986,14.1505,15.9334
33.5233,15.768,14.0774
31.7319,13.9633,14.0656
28.1917,15.8395,15.766
29.9577,14.1092,15.8121
29.9998,15.9118,14.0057
28.1982,14.0825,14.0619
24.6633,15.8156,15.6697
26.4475,14.0676,15.77
26.4217,15.854,14.0084
24.6224,14.0944,13.9689
21.0644,15.7182,15.8125
22.9227,14.1142,15.7483
22.7981,15.7817,14.0591
21.1121,13.9717,14.002
17.5871,15.8538,15.8562
19.2729,13.9602,15.8291
19.2856,15.7983,14.0595
17.61,14.0787,14.037
14.0421,15.6847,15.8519
15.8286,14.0618,15.8195
15.8188,15.817,14.0233
14.1006,13.9818,14.1175
10.5962,15.8606,15.8106
12.2767,14.0047,15.7676
12.3281,15.8421,14.1021
10.4753,14.1176,13.9942
8.76989,14.1657,15.7633
8.81104,15.8901,14.1842
38.9604,12.2894,15.908
35.092,12.4351,15.9374
36.976,10.7209,16.0552
36.958,12.3264,14.1571
35.3308,10.6089,14.0664
31.7895,12.3348,15.928
33.5018,10.5502,15.8745
33.5339,12.3516,14.0503
31.6667,10.4724,14.0433
28.2061,12.132,15.7909
30.0941,10.4779,15.8625
29.9268,12.2582,13.992
28.2767,10.4503,14.017
24.7584,12.2232,15.7652
26.5297,10.444,15.6816
26.4684,12.2799,14.0195
24.5428,10.3745,13.9172
21.2755,12.2081,15.8346
22.8587,10.3423,15.7294
22.9464,12.3774,14.0277
21.0128,10.4474,13.934
17.4638,12.2682,15.9216
19.3088,10.4465,15.7526
19.3323,12.2873,14.025
17.477,10.5309,14.0964
14.0166,12.1982,15.7569
15.7695,10.4176,15.9356
15.811,12.3415,14.13155
13.9935,10.4567,14.0963
10.4071,12.4142,15.9209
12.1397,10.4538,15.9534
12.316,12.3382,14.1572
35.2759,8.96399,15.8386
31.8592,8.7448,15.8707
33.5943,8.72125,14.1141
28.315,8.7988,15.828
30.1763,7.02393,15.7735
30.0301,8.68266,14.0054
28.3064,6.93954,14.259
24.7134,8.7903,15.8156
26.5735,6.89746,15.7871
26.4713,8.61833,14.0263
24.6736,6.98915,14.0321
21.0492,8.59229,15.7482
22.9395,6.91293,15.6936
22.9556,8.66589,13.9368
21.3683,7.02894,13.9624
17.6345,8.62472,15.7245
19.2748,6.88361,15.7897
19.2634,8.58808,13.9742
13.9418,8.73216,15.8047
15.801,8.75854,14.1775
38.8148,23.0405,12.3385
40.5434,21.16,12.3635
38.729,21.1674,10.5379
35.2992,22.8532,12.3167
36.9123,21.1336,12.2474
36.9994,22.8737,10.5764
35.1924,21.0019,10.4141
31.5758,22.8905,12.2914
33.5162,21.1504,12.2561
33.4497,22.8532,10.5336
31.6444,21.2497,10.4066
28.1381,22.8658,12.2292
29.8582,21.1113,12.2185
29.8228,22.9341,10.3733
28.0541,21.1603,10.4116
24.5609,22.783,12.2461
26.2405,21.1681,12.153
26.3743,22.9076,10.4138
24.6969,21.1352,10.2601
21.0374,22.8757,12.1959
22.8977,21.1187,12.1398
22.8126,22.8243,10.4345
20.9731,21.1147,10.4089
17.5283,22.8862,12.1449
19.2296,21.051,12.2188
19.277,22.8133,10.4804
17.5086,20.9883,10.5433
13.984,22.8036,12.2933
15.8027,21.177,12.296
15.7791,22.8295,10.5204
14.0254,21.1374,10.4838
10.4086,22.7713,12.1427
12.2898,20.9985,12.3587
12.1663,22.8517,10.5073
10.579,21.2312,10.4426
8.62022,21.2019,12.2341
38.7425,19.3961,12.3189
38.497,17.6385,10.4523
35.1652,19.3603,12.2116
36.9187,17.7309,12.1534
37.0184,19.5077,10.4808
35.1747,17.6617,10.3329
31.6064,19.3612,12.1834
33.3755,17.6003,12.262
33.456,19.3491,10.4071
31.6408,17.5669,10.4931
27.9519,19.4878,12.2557
29.7385,17.8017,12.2819
29.89,19.4645,10.4588
28.0501,17.6742,10.4828
24.5312,19.3003,12.1468
26.3317,17.5022,12.2351
26.2981,19.3004,10.3641
24.5095,17.5042,10.2916
21.1199,19.3369,12.0922
22.8204,17.6501,12.1422
22.8972,19.4161,10.2924
21.1968,17.4574,10.3984
17.467,19.3519,12.2286
19.3034,17.6362,12.1778
19.2342,19.3815,10.4112
17.5087,17.5211,10.3852
14.0592,19.2238,12.2336
15.8288,17.5023,12.3008
15.7347,19.2321,10.5478
14.0312,17.4686,10.4758
10.3516,19.4947,12.2456
12.2423,17.7076,12.3228
12.2077,19.2812,10.4888
10.3881,17.7281,10.7213
38.5735,15.936,12.4383
35.1099,15.954,12.2695
36.8606,14.193,12.3568
36.8137,15.8368,10.5457
35.0451,13.9676,10.499
31.7858,15.7414,12.4311
33.426,14.0369,12.3391
33.4265,15.8699,10.3946
31.62,14.2315,10.7519
28.0504,15.8489,12.2877
29.8774,14.1386,12.3186
29.88,15.9386,10.6743
28.1844,14.1245,10.6142
24.6032,15.8787,12.3047
26.3508,14.0394,12.33
26.3763,15.8615,10.5587
24.5942,14.1685,10.6253
21.0177,15.8801,12.2643
22.8243,14.1031,12.2427
22.8385,15.8309,10.4868
21.1166,14.106,10.5169
17.5819,15.8167,12.2632
19.3919,13.9846,12.1508
19.3306,15.7908,10.5003
17.5678,14.1003,10.4389
14.0563,15.8728,12.2712
15.783724999999999,14.0168,12.245775
15.787,15.7753,10.529
13.9334,14.1402,10.5375
10.4649,15.949,12.2766
12.2537,14.0141,12.3265
12.2501,15.9278,10.6715
35.2601,12.367,12.3716
31.6556,12.2297,12.2793
33.5103,10.5717,12.3128
33.3254,12.243,10.6258
31.7384,10.3899,10.7615
28.0774,12.2316,12.3245
29.9698,10.4745,12.3629
29.9294,12.2172,10.6292
28.229,10.4479,10.6344
24.6176,12.2842,12.3313
26.3577,10.4269,12.3364
26.39,12.2399,10.5719
24.6555,10.5923,10.4733
20.9388,12.294,12.1818
22.7655,10.487,12.2381
22.9211,12.2454,10.6572
21.14336,10.56878,10.475420000000002
17.573300000000003,12.3799,12.30955
19.22,10.4267,12.2128
19.319416666666665,12.287799999999999,10.419933333333333
17.364,10.7102,10.6483
14.053650000000001,12.29775,12.38875
15.8192,10.6017,12.4522
15.6621,12.4176,10.4705
28.2477,8.55773,12.3803
24.7151,8.67484,12.2055
22.794,17.5978,5.24566
20.9359,19.3249,5.10976
21.1398,8.71203,12.1906
35.1936,22.9342,8.83573
26.3248,17.479,5.26545
24.6566,19.2401,5.13527
36.9763,21.3238,8.78283
35.2004,21.4048,7.03157
31.6751,22.8064,8.66085
28.3465,19.214,5.15117
33.3809,21.0829,8.71575
33.5269,22.9805,6.94647
31.5852,21.1358,6.86867
28.0463,22.8785,8.67833
29.7267,21.1006,8.55375
29.8123,22.8877,6.96537
28.0998,21.1907,6.8137
24.5641,22.9227,8.6648
26.3629,21.0337,8.48549
26.3266,22.9833,6.91538
24.6118,21.1271,6.76886
21.0839,22.8165,8.66146
22.8206,21.1305,8.57602
22.8289,22.7773,6.72949
21.0817,21.126,6.80751
17.5238,22.8926,8.6767
19.292949999999998,21.056849999999997,8.668199999999999
19.3666,22.8604,6.93148
17.4879,20.9726,6.98139
13.9956,22.7579,8.71303
15.6995,21.1393,8.69189
15.8147,22.8241,6.86651
14.1157,20.9928,6.94189
12.2248,21.1274,8.71662
35.2257,19.4381,8.56635
31.6347,19.4318,8.56903
33.438,17.5885,8.59483
33.3555,19.324,6.97654
31.531,17.615,7.05669
28.2197,19.3456,8.68727
29.8816,17.4546,8.73762
29.9732,19.297,6.88622
28.2235,17.5667,6.83968
24.6132,19.3149,8.6112
26.3724,17.5044,8.60361
26.5012,19.2799,6.79169
24.65915,17.579250000000002,6.89635
21.1284,19.3427,8.68798
22.8151,17.5443,8.56118
22.7823,19.3517,6.90151
20.984,17.499,6.88139
17.5699625,19.281100000000002,8.698048750000002
19.3558,21.07744,5.19128
17.616049999999998,22.867666666666665,5.160716666666667
19.27552,17.57376,8.756808000000001
19.393620000000002,19.23386,6.914358
22.978383333333337,21.074933333333334,5.196343333333333
21.03425,22.85465,5.064985
17.54344,17.5973,6.932906
14.023499999999999,19.3221,8.827145
26.4103,21.0851,5.07078
24.7141,22.9063,5.098809999999999
15.75,17.4532,8.62498
15.8171,19.2268,6.98809
29.8363,21.0953,5.23525
28.1119,22.8646,4.9755
35.2726,15.7205,8.70736
31.5659,15.8581,8.75397
33.3507,14.1637,8.92085
31.69,22.8751,5.3151
28.0664,15.7717,8.81962
29.9411,14.1952,8.90639
29.8606,15.7054,6.79854
28.2341,14.0346,7.02149
24.5671,15.7761,8.62552
26.3075,14.0459,8.87236
26.41071666666667,15.768500000000001,6.84625
24.55875,14.050550000000001,6.99716
21.0666,15.6985,8.67438
22.92775,14.17125,8.70753
22.807733333333335,15.9003,6.9660433333333325
21.1112,14.1133,7.034635
17.6556,15.840499999999999,8.635125
19.3694,13.9845,8.6477
19.430433333333337,15.907333333333334,6.913733333333333
13.9895,15.8496,8.84662
15.7634,14.1468,8.83972
28.1852,12.4388,8.92573
24.596,12.3681,8.7914
21.1627,12.2955,8.85071
35.3242,21.0944,42.177
31.6557,22.7762,43.9687
33.671,22.8876,42.2629
31.8988,21.0828,42.3057
28.253,22.8319,44.1501
29.9067,21.0651,44.1534
29.9238,22.8144,42.3658
28.2021,20.9843,42.3881
24.6056,22.8385,44.1285
26.3308,21.1608,44.0058
26.4086,22.8143,42.3664
24.6607,21.0341,42.3323
21.1977,22.9,44.2636
22.9209,21.1144,44.1803
22.9197,22.867,42.3655
21.2043,21.2059,42.3767
17.4391,22.9626,44.0894
19.3817,21.1935,43.9964
19.4163,22.9866,42.3079
17.6362,21.2229,42.2399
15.7753,22.8574,42.2949
14.0948,21.1511,42.0842
33.592,19.4482,42.2579
31.8078,17.5506,42.0808
28.238,19.2995,44.0567
30.0563,19.2355,42.3759
28.3111,17.5488,42.3969
24.6401,19.251,44.0009
26.3992,17.444,44.0618
26.4271,19.2566,42.3193
24.6612,17.5793,42.2985
21.1337,19.5649,44.1764
22.8738,17.7102,44.1311
22.8141,19.4418,42.3716
21.2646,17.652,42.4349
19.376,19.3572,42.3941
17.6161,17.5542,42.305
15.9222,19.5806,42.3407
30.0609,15.8842,42.2543
28.3419,14.3099,42.2827
26.4854,15.7702,42.3752
24.7851,14.0432,42.407
22.9076,15.7999,42.2993
21.1897,14.0526,42.2441
19.3997,15.8562,42.2515
38.9619,21.1544,38.7471
35.3031,22.7924,40.5464
37.062,21.1306,40.3686
37.1226,22.9358,38.7004
35.3185,21.0435,38.6858
31.7771,22.7512,40.6045
33.5143,21.1038,40.5033
33.5032,22.8791,38.7102
31.7712,21.1121,38.7894
28.056,22.8254,40.5694
29.9467,21.0163,40.6331
29.971,22.7319,38.9087
28.2134,21.1197,38.8971
24.7796,22.7998,40.6167
26.4433,21.081,40.5921
26.4659,22.8333,38.7427
24.7102,21.1175,38.8831
21.1491,22.8066,40.5413
22.8301,21.1919,40.6261
22.9002,22.7724,38.7853
21.063,21.0243,38.8018
17.6977,22.9229,40.4405
19.3608,21.0948,40.5838
19.4269,22.8619,38.8147
17.6409,21.0171,38.6547
14.0871,22.9893,40.4538
15.9395,21.1977,40.4456
15.8196,22.9448,38.6932
14.0584,21.1664,38.81
12.2432,21.3013,40.4847
12.3957,23.0255,38.6676
10.6165,21.2422,38.7398
19.4137,5.16083,24.9084
38.8443,17.6401,38.6298
17.6419,5.15434,26.4927
35.3868,19.3322,40.5602
22.8836,5.24137,24.634
37.2362,19.424,38.6487
21.1688,5.2898,26.4687
24.6312,3.71562,24.7372
26.4332,5.2546,24.6861
35.2553,17.623,38.6343
24.4651,5.3042,26.4927
31.7176,19.3203,40.4534
29.9866,5.00219,24.7607
33.5325,17.7579,40.4885
28.1105,4.96476,26.4077
33.6082,19.3637,38.6326
31.7488,17.6618,38.6403
28.2636,19.3022,40.6123
31.7563,5.20203,26.3479
30.0089,17.5711,40.4192
29.8676,19.4033,38.7939
28.121,17.5859,38.8363
24.5369,19.3223,40.5935
26.3619,17.5505,40.5025
26.477,19.4107,38.8488
24.6878,17.5437,38.677
21.161,19.4272,40.7069
22.8943,17.5062,40.5619
22.9676,19.3499,38.9284
21.1294,17.6313,38.8856
17.5793,19.42,40.5266
19.4069,17.6253,40.6265
19.4365,19.3233,38.7372
17.6099,17.6448,38.817
13.9582,19.3986,40.5715
15.7903,17.626,40.6854
15.7274,19.2783,38.903
13.8983,17.6726,38.7797
12.1865,19.3453,38.7374
10.3857,17.5403,38.6582
35.142,15.9462,40.4296
37.0762,15.8554,38.8233
35.2775,14.1301,38.7058
31.7607,15.8235,40.4199
33.5161,14.0566,40.4346
33.3859,15.8541,38.6796
31.7129,14.0357,38.757
28.1234,15.8169,40.569
12.3,8.70608,24.6354
29.9965,14.1473,40.4879
